original_index,hate speech,counternarrative,Appropriate counternarrative (1) or non appropriate (0),Valid (1) / Non Valid (0) annotation,hsType,hsSubType,cnType,age,gender,educationLevel,cn_id,annotation of annotator 1 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 2 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 3 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative)
46,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.",Replace islam with any other religion and see just how deeply offensive what you just said is.,1,1,Islamophobia,crimes,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
1148,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.","Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",1,1,Islamophobia,crimes,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,2,2,
606,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,terrorism,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
4089,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.",Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,"crimes , rapism , terrorism",question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
4068,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,Apart from all the scientists that are also muslim?,0,1,Islamophobia,"culture , islamization",hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
1411,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,islamization,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
673,The vast majority of Muslims are unemployed and refuse to work.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,economics,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
3819,"When Islam hasn't arrived yet in England, things was good. Now we are full of muslim rapists and it is evident that sexual violence is jihad in England.","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,rapism,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
2779,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,terrorism,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
3991,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,"culture , islamization",humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
2562,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,I think you are confusing Islam with the crusades.,0,1,Islamophobia,rapism,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
2224,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.","[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,culture,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
4060,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,"culture , islamization",humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
3423,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.",Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,1,0
2832,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.","[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,"crimes , rapism , terrorism","facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
3650,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.","Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,crimes,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
3660,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,crimes,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
3678,"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!",Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,1,1,Islamophobia,"crimes , rapism",question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,2,2,2
2536,Their Prophet was a paedophile.,No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,rapism,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
2185,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?","Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,terrorism,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
2314,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?",I think you are confusing Islam with the crusades.,0,1,Islamophobia,islamization,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
1267,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?","Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,islamization,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,0,
3565,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,rapism,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
361,"Where there is Islam, there cannot be peace.","Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
3464,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,culture,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
456,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,generic,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
2635,We should pay attention to not offend Muslims while celebrating Christmas in our country.,I think you are confusing Islam with the crusades.,0,1,Islamophobia,islamization,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
3726,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,Apart from all the scientists that are also muslim?,0,1,Islamophobia,generic,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
4006,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,Apart from all the scientists that are also muslim?,0,1,Islamophobia,culture,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
3694,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,culture,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3462,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,terrorism,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
2347,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.","[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,islamization,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
3472,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,culture,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
